incident_id,incident_name,incident_longitude,incident_latitude,incident_county,incident_date_last_update,incident_dateonly_extinguished,incident_is_final,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_type,incident_url,incident_date_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired
3de50f18-061e-40f4-8ee4-8a3d3ef25fb1,Planada Fire,-120.34207,37.39339,Merced,2022-10-24T10:25:54Z,2019-01-04,Y,2018-06-15T10:34:00Z,CAL FIRE Madera-Mariposa-Merced,,"off Doug Road and Bonner Road, north of the community of Planada",4563,100,,CAL FIRE Madera-Mariposa-Merced,,https://www.fire.ca.gov/incidents/2018/6/15/planada-fire/,2019-01-04T10:06:00Z,2018-06-15,N,TRUE,FALSE
299d84d9-ff65-4669-bcd7-cb5abb191c75,Lane Fire,-121.77867,40.35068,Tehama,2022-10-24T10:26:28Z,2019-01-04,Y,2018-06-23T11:38:00Z,CAL FIRE Tehama-Glenn Unit,,Off Hwy 36 in Paynes Creek,3392,100,,"CAL FIRE Tehama-Glenn Unit, Tehama County Fire Department, Tehama County Sheriff Department, CCC, CDCR.",,https://www.fire.ca.gov/incidents/2018/6/23/lane-fire/,2019-01-04T10:02:00Z,2018-06-23,N,TRUE,FALSE
25574325-cf1d-4191-bc3d-c50ed0a15f9c,Pawnee Fire,-122.59848,39.0674,Lake,2022-10-24T10:26:11Z,2019-01-04,Y,2018-06-23T17:21:00Z,CAL FIRE Sonoma-Lake-Napa Unit,,"Pawnee Rd & New Long Valley Rd, northeast of Clearlake Oaks",15180,100,Walker Ridge Road at Highway 20,"CAL FIRE Sonoma-Lake-Napa Unit, Lake County OES, California Department of Corrections and Rehabilitation, California Conservation Corps, Bureau of Land Management, California Highway Patrol and PG&E.",Wildfire,https://www.fire.ca.gov/incidents/2018/6/23/pawnee-fire/,2019-01-04T10:01:00Z,2018-06-23,N,TRUE,FALSE
4efc7855-ecbf-4507-8435-399e23a91fef,Waverly Fire,-120.945482,38.052055,San Joaquin,2022-10-24T10:27:36Z,2019-01-04,Y,2018-06-29T15:11:00Z,CAL FIRE Tuolumne-Calaveras Unit,,"off North Waverly Road and North Shelton Road, east of Linden",11789,100,,CAL FIRE Tuolumne-Calaveras Unit,Wildfire,https://www.fire.ca.gov/incidents/2018/6/29/waverly-fire/,2019-01-04T09:58:00Z,2018-06-29,N,TRUE,FALSE
a3ba8fc0-37f7-4c1a-9386-627d3369a03e,Shippee Fire,-121.78208,39.59872,Butte,2022-10-24T10:26:43Z,2019-01-04,Y,2018-06-26T12:56:00Z,CAL FIRE Butte Unit - Butte County Fire Department,,"Midway Road and Esquon Road , 4 miles SE of Durham",460,100,,CAL FIRE Butte Unit - Butte County Fire Department,,https://www.fire.ca.gov/incidents/2018/6/26/shippee-fire/,2019-01-04T09:59:00Z,2018-06-26,N,TRUE,FALSE
218619b5-ad0c-4238-8e31-ab6d98932a73,Hyatt Fire,-120.45053,40.316137,Lassen,2022-10-24T10:27:20Z,2019-01-04,Y,2018-06-27T15:09:00Z,CAL FIRE Lassen Modoc Unit,,"Hyatt Ln and Standish Buntingville Rd, 5 miles east of Janesville",383,100,,CAL FIRE Lassen Modoc Unit,Wildfire,https://www.fire.ca.gov/incidents/2018/6/27/hyatt-fire/,2019-01-04T09:59:00Z,2018-06-27,N,TRUE,FALSE
97ff14e8-6d08-4214-ad3b-847fa3a0e84a,County Fire,-122.18183,38.80583,"Napa, Yolo",2022-10-24T10:27:53Z,2019-01-04,Y,2018-06-30T14:12:00Z,CAL FIRE Sonoma-Lake-Napa Unit,,east of Lake Berryessa,90000,100,,"CAL FIRE Sonoma-Lake-Napa Unit, California Department of Corrections and Rehabilitation, Cal OES, California Highway Patrol, California Conservation Corps, Yolo County OES, Yolo County Sheriff, Solano County Sheriff, Napa County Sheriff, PG&E, Bureau of Indian Affairs, Yocha Dehe Wintun Nation, Bureau of Land Management, United States Forest Service, California Air National Guard and California National Guard.",Wildfire,https://www.fire.ca.gov/incidents/2018/6/30/county-fire/,2019-01-04T09:57:00Z,2018-06-30,N,TRUE,FALSE
be804253-e994-4f40-9e07-5c215533231c,Irish Fire,-120.95408,38.42623,Amador,2022-10-24T10:21:26Z,2019-01-04,Y,2018-07-06T14:42:00Z,CAL FIRE Amador - El Dorado Unit,,"off Irish Ridge Road and Carbondale Road, southeast of Plymouth",825,100,All roads are opened.,"CAL FIRE Amador - El Dorado Unit, Amador County FD, Amador County Sheriff, Sac Metro FD, Diamond Springs FD, CHP, USFS, ENF, Shingle Springs Miwok Tribe FD, Garden Valley Fire Protection District, PG&E, Sacramento Regional Incident Management Team",Wildfire,https://www.fire.ca.gov/incidents/2018/7/6/irish-fire/,2019-01-04T09:54:00Z,2018-07-06,N,TRUE,FALSE
d0e1cdc0-9dea-467a-8ae8-040e0f94178d,Grant Fire,-121.60646,37.75646,Alameda,2022-10-24T10:28:18Z,2019-01-04,Y,2018-07-08T17:38:00Z,CAL FIRE Santa Clara Unit,,"off I580 and Grantline Rd, Altamont Area",480,100,,CAL FIRE Santa Clara Unit,,https://www.fire.ca.gov/incidents/2018/7/8/grant-fire/,2019-01-04T09:53:00Z,2018-07-08,N,TRUE,FALSE
240b1f55-0f4e-448d-a4ce-3ecfec7a6c9d,Carr Fire,-122.62357,40.65428,"Shasta, Trinity",2022-10-24T10:31:23Z,2018-08-30,Y,2018-07-23T13:15:00Z,"Unified Command: CAL FIRE Shasta-Trinity Unit, US Forest Service and NPS Whiskeytown National Recreation Area",,"Hwy 299 and Carr Powerhouse Rd, Whiskeytown",229651,100,,"Unified Command: CAL FIRE Shasta-Trinity Unit, US Forest Service and NPS Whiskeytown National Recreation Area, PG&E, CHP, CAL OES, Bureau of Land Management, CCC, CDCR",Wildfire,https://www.fire.ca.gov/incidents/2018/7/23/carr-fire/,2018-08-30T09:37:00Z,2018-07-23,N,TRUE,FALSE
676aa48b-d962-4026-a354-db047f14233f,Tarina Fire,-118.83556,35.37444,Kern,2022-10-24T10:29:19Z,2019-01-04,Y,2018-08-03T14:48:00Z,Kern County Fire Department,,"Breckenridge Rd & Comanche Dr, east of Bakersfield",3156,100,,Kern County Fire Department,,https://www.fire.ca.gov/incidents/2018/8/3/tarina-fire/,2019-01-04T09:26:00Z,2018-08-03,N,TRUE,FALSE
90b0daf7-5d84-42d9-bb35-bb78d4faf950,Ranch Fire (Mendocino Complex),-123.103367,39.243283,"Colusa, Mendocino, Glenn, Lake",2022-10-24T10:23:14Z,2019-01-04,Y,2018-07-27T12:05:00Z,USFS Mendocino National Forest,,"off Highway 20 near Potter Valley, northeast of Ukiah",410203,100,,"USFS Mendocino National Forest , Potter Valley Fire, Redwood Valley Fire, Ukiah Fire, California Office of Emergency Services, California Department of Corrections and Rehabilitation, Lake County Sheriff’s Office, Mendocino County Sheriff’s Office, Colusa County Sheriff’s Office, Glenn County Sheriff’s Office, California Highway Patrol, Pilsbury FPD, Australia and New Zealand Fire, Bureau of Land Management, Bureau of Indian Affairs, Department of Defense, US Fish and Wildlife, National Park Service, Hopland Fire, Lakeport Fire, PG&E, AT&T, California Conservation Corps, North Shore Fire, American Red Cross, Kelseyville Fire, California State Parks, Cal Water, Lake County Farm Bureau, Nevada Division of Forestry, Nevada Department of Corrections and additional agencies from throughout California and other States",Wildfire,https://www.fire.ca.gov/incidents/2018/7/27/ranch-fire-mendocino-complex/,2019-01-04T09:33:00Z,2018-07-27,N,TRUE,FALSE
af30fe23-6cfd-4fd6-b2d9-91648eeae814,River Fire (Mendocino Complex),-123.11971,39.04786,"Colusa, Lake, Mendocino",2022-10-24T10:22:31Z,2019-01-04,Y,2018-07-27T13:01:00Z,Unified command: CAL FIRE Mendocino Unit and USFS Mendocino National Forest,,"Old River Rd, near Mile Marker Post 7.9, Hopland",48920,100,,"Unified command: CAL FIRE Mendocino Unit and USFS Mendocino National Forest , Potter Valley Fire, Redwood Valley Fire, Ukiah Fire, California Office of Emergency Services, California Department of Corrections and Rehabilitation, California SR Patrol, Lake County Sheriff’s Office, Mendocino County Sheriff’s Office, Colusa County Sheriff’s Office, Glenn County Sheriff’s Office, California Highway Patrol, Australia and New Zealand Fire, Bureau of Land Management, Hopland Fire, Lakeport Fire, PG&E, AT&T, California Conservation Corps, and additional agencies from throughout California and other States.",Wildfire,https://www.fire.ca.gov/incidents/2018/7/27/river-fire-mendocino-complex/,2019-01-04T09:18:00Z,2018-07-27,N,TRUE,FALSE
4f3f4f66-871c-4d50-bd3f-f641210552c9,Sunset Fire,-121.451307,38.82426,Placer,2022-10-24T10:28:36Z,2019-01-04,Y,2018-08-01T13:11:00Z,CAL FIRE Nevada-Yuba-Placer Unit,,"off Sunset Blvd. West and South Brewer Rd, northwest of Roseville",695,100,,CAL FIRE Nevada-Yuba-Placer Unit,,https://www.fire.ca.gov/incidents/2018/8/1/sunset-fire/,2019-01-04T09:28:00Z,2018-08-01,N,TRUE,FALSE
2ce8de99-7e66-4de8-9426-48a4fc8500ac,Nelson Fire,-122.043747,38.431278,Solano,2022-10-24T10:23:54Z,2019-01-04,Y,2018-08-10T16:57:00Z,"Unified Command: CAL FIRE Sonoma-Lake-Napa Unit, Solano County Fire",,"Nelson Rd and Cherry Glen Rd, Vacaville",2162,100,Peabody Road (between Foxboro Road and Chuck Hammond Drive),"Unified Command: CAL FIRE Sonoma-Lake-Napa Unit, Solano County Fire",,https://www.fire.ca.gov/incidents/2018/8/10/nelson-fire/,2019-01-04T09:20:00Z,2018-08-10,N,TRUE,FALSE
3bb731cc-eb21-421f-b5f5-4949346dc316,Gulch Fire,-120.82226,36.00912,Monterey,2022-10-24T10:29:42Z,2019-01-04,Y,2018-08-11T14:12:00Z,CAL FIRE San Benito-Monterey Unit,,"Dead Mans Gulch Rd and Sargents Rd, south of San Ardo",700,100,,CAL FIRE San Benito-Monterey Unit,,https://www.fire.ca.gov/incidents/2018/8/11/gulch-fire/,2019-01-04T09:20:00Z,2018-08-11,N,TRUE,FALSE
b83feee5-a799-4481-bd25-1d4cc3befd7d,River Fire,-118.7393,35.79012,Tulare,2022-10-24T10:30:03Z,2019-01-04,Y,2018-08-15T17:14:00Z,CAL FIRE Tulare Unit,,"Old Stage Rd and White River Rd, southeast of Porterville",496,100,,CAL FIRE Tulare Unit,,https://www.fire.ca.gov/incidents/2018/8/15/river-fire/,2019-01-04T09:19:00Z,2018-08-15,N,TRUE,FALSE
7fc0b9c8-dec7-430d-9790-1bbebae404eb,Metz Fire,-121.1563,36.35502,Monterey,2022-10-24T10:30:18Z,2019-01-04,Y,2018-09-13T15:37:00Z,CAL FIRE San Benito-Monterey Unit,,"Metz Road and Topo Road, east of Greenfield",411,100,,CAL FIRE San Benito-Monterey Unit,,https://www.fire.ca.gov/incidents/2018/9/13/metz-fire/,2019-01-04T09:04:00Z,2018-09-13,N,TRUE,FALSE
bc95da49-28a0-4e56-88d9-72e7455063c0,Hill Fire,-118.93444,34.22685,Ventura,2022-10-24T10:30:57Z,2019-01-04,Y,2018-11-08T14:03:00Z,"Unified Command: CAL FIRE, Ventura County Fire, Ventura Sheriff Dept, LA County Fire, LA City Fire, LA Sherriff Dept, LA Police Dept",,"Hill Canyon Rd and Santa Rosa Rd, Santa Rosa Valley",4381,100,,"Unified Command: CAL FIRE, Ventura County Fire, Ventura Sheriff Dept, LA County Fire, LA City Fire, LA Sherriff Dept, LA Police Dept, California Highway Patrol, Cal Trans, Southern California Edison, Southern California Gas Company, Camrosa Water District",Wildfire,https://www.fire.ca.gov/incidents/2018/11/8/hill-fire/,2019-01-04T08:43:00Z,2018-11-08,N,TRUE,FALSE
92d7aeea-7abf-47a4-bf76-a4fe0fac65c6,Woolsey Fire,-118.70128,34.235,"Los Angeles, Ventura",2022-10-24T10:24:37Z,2019-01-04,Y,2018-11-08T14:24:00Z,Ventura County Fire Dept. and Los Angeles County Fire Dept.,,"E Street and Alfa Road Rd, South of Simi Valley",96949,100,,"Ventura County Fire Dept. and Los Angeles County Fire Dept., Southern California Edison, Southern California Gas Company, California Department of Corrections and Rehabilitation (CDCR), California Conservation Corps (CCC), California Department of Fish & Game, California Highway Patrol, Public Health Department, California State Parks, Caltrans, Ventura County Animal Control, LA County Animal Control, Office of Emergency Management, American Red Cross, Los Angeles Police Department, Los Angeles City Fire Department",Wildfire,https://www.fire.ca.gov/incidents/2018/11/8/woolsey-fire/,2019-01-04T08:42:00Z,2018-11-08,N,TRUE,FALSE
107dd529-31b8-4b5f-ab09-4aa79c770d4b,Boulder Fire,-119.913717,35.343761,San Luis Obispo,2022-10-21T13:48:23Z,2019-06-11,Y,2019-06-05T10:49:00Z,CAL FIRE San Luis Obispo Unit,,"off Highway 58 and Boulder Creek Road, California Valley",1075,100,,CAL FIRE San Luis Obispo Unit,,https://www.fire.ca.gov/incidents/2019/6/5/boulder-fire/,2019-06-11T14:49:00Z,2019-06-05,N,TRUE,FALSE
8edf51ea-1e4f-4e73-8e04-e168417ed39b,Stuhr Fire,-121.09375,37.25988,Stanislaus,2022-10-21T13:48:50Z,2019-06-11,Y,2019-06-07T16:55:00Z,CAL FIRE Santa Clara Unit,,"Interstate 5 and Pete Miller Road, southwest of Newman",581,100,,CAL FIRE Santa Clara Unit,,https://www.fire.ca.gov/incidents/2019/6/7/stuhr-fire/,2019-06-11T17:14:00Z,2019-06-07,N,TRUE,FALSE
1760d7f8-57a2-4a04-b7e5-0861cc0ee963,Sand Fire,-122.23922,38.88978,Yolo,2022-10-21T13:49:13Z,2019-06-17,Y,2019-06-08T14:50:00Z,CAL FIRE Sonoma-Lake-Napa Unit,,Guinda,2220,100,,"CAL FIRE Sonoma-Lake-Napa Unit, CAL FIRE, Cal OES, Yolo County Sheriff, CHP, NBIMT and multiple local government fire agencies.",,https://www.fire.ca.gov/incidents/2019/6/8/sand-fire/,2019-06-17T10:40:00Z,2019-06-08,N,TRUE,FALSE
88a285bc-0dc7-4c51-a35a-5026850b0a6d,McMillan Fire,-120.41128,35.66318,San Luis Obispo,2022-10-21T13:49:52Z,2019-06-24,Y,2019-06-12T12:48:00Z,CAL FIRE San Luis Obispo County,,"Highway 46 East and McMillan Canyon Road, North of Shandon",1763,100,,CAL FIRE San Luis Obispo County,,https://www.fire.ca.gov/incidents/2019/6/12/mcmillan-fire/,2019-06-24T10:25:00Z,2019-06-12,N,TRUE,FALSE
8c666963-1f9d-43c6-bc3a-cab623d81f27,Jerry Fire,-117.103765,33.919507,Riverside,2022-10-21T13:50:06Z,2019-06-24,Y,2019-06-21T13:02:00Z,CAL FIRE/Riverside County Fire Department,,"off Gilman Springs Road, between Highway 60 and Jack Rabbit Trail",500,100,,CAL FIRE/Riverside County Fire Department,,https://www.fire.ca.gov/incidents/2019/6/21/jerry-fire/,2019-06-24T11:43:00Z,2019-06-21,N,TRUE,FALSE
4edb5c7c-08d6-4ae0-b8b3-7bb471e26d8e,Rock Fire,-121.28312,37.46577,Stanislaus,2022-10-21T13:51:14Z,2019-06-27,Y,2019-06-25T08:54:24Z,CAL FIRE,,"Del Puerto Canyon Rd, east of Patterson",2420,100,,,,https://www.fire.ca.gov/incidents/2019/6/25/rock-fire/,2019-06-27T19:06:00Z,2019-06-25,N,TRUE,FALSE
35ba5eb8-520f-4660-af60-9e0e00e7b42b,Lonoak Fire,-120.94771,36.28426,Monterey,2022-10-21T13:50:31Z,2019-06-26,Y,2019-06-25T09:18:22Z,CAL FIRE San Benito-Monterey Unit,,"Lonoak Rd & Airline Hwy, East of King City",2546,100,,,,https://www.fire.ca.gov/incidents/2019/6/25/lonoak-fire/,2019-06-26T18:02:00Z,2019-06-25,N,TRUE,FALSE
1fd11e53-a132-4b89-bc8f-f7061f685ad3,Gillis Fire,-120.2691666,35.6311111,San Luis Obispo,2022-10-21T13:51:35Z,2019-07-09,Y,2019-07-08T16:44:08Z,CAL FIRE San Luis Obispo Unit,,Gillis Canyon and South East of Shandon,1010,100,,,Wildfire,https://www.fire.ca.gov/incidents/2019/7/8/gillis-fire/,2019-07-09T18:22:00Z,2019-07-08,N,TRUE,FALSE
540b19a4-b84c-4d9c-9cb3-746b53a094b7,Lake Fire,-120.984167,35.908333,Monterey,2022-10-21T13:51:57Z,,Y,2019-07-29T15:43:48Z,CAL FIRE San Benito - Monterey Unit,,"near Lake San Antonio, Jolon Road and New Pleyto Road, Lockwood",306,100,,,Wildfire,https://www.fire.ca.gov/incidents/2019/7/29/lake-fire/,,2019-07-29,N,TRUE,FALSE
1f576988-2ad0-4a7b-afed-f650caafc579,Marsh Complex,-121.872941,37.908362,Contra Costa,2022-10-21T13:52:48Z,2019-08-06,Y,2019-08-03T08:16:00Z,Unified Command: CAL FIRE Santa Clara Unit and East Contra Costa Fire Protection District,,"Marsh Creek Rd and Morgan Territory Rd, southwest of Brentwood",340,100,,,Wildfire,https://www.fire.ca.gov/incidents/2019/8/3/marsh-complex/,2019-08-06T18:42:00Z,2019-08-03,N,TRUE,FALSE
852f3058-ccaa-4877-8e8e-f5b8a9649936,Hunter Fire,-120.208019,37.532028,Mariposa,2022-10-21T13:53:06Z,,Y,2019-08-15T15:15:56Z,CAL FIRE Madera-Mariposa-Merced Unit,,"Bear Valley Rd and Cotton Creek Rd, east of Snelling",433,100,,,Wildfire,https://www.fire.ca.gov/incidents/2019/8/15/hunter-fire/,,2019-08-15,N,TRUE,FALSE
f68808fb-a705-4083-a136-1a45c61c7f74,Tenaja,-117.273157,33.528469,Riverside,2022-10-21T13:46:11Z,2019-09-14,Y,2019-09-04T16:43:36Z,CAL FIRE/Riverside County Fire Department,,"Tenaja Road and Clinton Keith Road, in La Cresta",1926,100,,"CAL FIRE / Riverside County Fire, City of Murrieta",Wildfire,https://www.fire.ca.gov/incidents/2019/9/4/tenaja/,2019-09-14T19:00:00Z,2019-09-04,N,TRUE,FALSE
14ad161c-bfc6-41ae-af84-a464084a4142,Red Bank Fire,-122.64,40.12,Tehama,2022-10-21T13:53:28Z,2019-09-13,Y,2019-09-05T13:19:56Z,CAL FIRE Tehama Glenn Unit,,"Off Hammer Loop Road and Petty John Road, West of Red Bluff",8836,100,,Tehama County Sheriff's Office,Wildfire,https://www.fire.ca.gov/incidents/2019/9/5/red-bank-fire/,2019-09-13T19:00:00Z,2019-09-05,N,TRUE,FALSE
63a43984-64ce-40aa-bbc3-98330a46353f,Swedes Fire,-121.412619,39.45296,Butte,2022-10-21T13:46:32Z,2019-09-13,Y,2019-09-07T15:06:00Z,CAL FIRE Butte County Fire,,"Swedes Flat Road and Oro Bangor Highway, east of Oroville",496,100,,CAL FIRE Butte County Fire,Wildfire,https://www.fire.ca.gov/incidents/2019/9/7/swedes-fire/,2019-09-13T19:00:00Z,2019-09-07,N,TRUE,FALSE
c9327432-b3d3-4ea1-b810-d339dc9e25c3,Horseshoe Fire,-117.043723,33.4853,Riverside,2022-10-21T13:53:51Z,,Y,2019-09-14T17:53:00Z,CAL FIRE RRU (Riverside County Fire),,"Horseshoe Trail and Stagecoach Road, Juniper Flats",503,100,,"CAL FIRE RRU (Riverside County Fire), Murrieta Fire Protection District, Riverside City FD, Riverside County Sheriff’s Office",Wildfire,https://www.fire.ca.gov/incidents/2019/9/14/horseshoe-fire/,,2019-09-14,N,FALSE,FALSE
ebc468e3-c2ec-43ff-95e9-c319a7ec3d40,Baseline Fire,-121.432636,38.751648,Placer,2022-10-21T13:54:28Z,,Y,2019-09-20T15:02:08Z,CAL FIRE Nevada-Yuba-Placer Unit,,"Baseline Road and Country Acres Lane, north of Rio Linda",640,100,,"Sacramento Metro Fire Department, Roseville City Fire Department, Placer County Fire, South Placer Fire, Penryn Fire",Wildfire,https://www.fire.ca.gov/incidents/2019/9/20/baseline-fire/,,2019-09-20,N,TRUE,FALSE
828b2492-fc44-4fc0-97fa-f0b439e6fa0d,Rawson Fire,-122.25421,40.00171,Tehama,2022-10-21T13:47:05Z,2019-10-28,Y,2019-10-27T02:47:20Z,CAL FIRE Tehama-Glenn Unit,,"Gyle Road and Long Dirt Road, Northwest of Corning",605,100,,,Wildfire,https://www.fire.ca.gov/incidents/2019/10/27/rawson-fire/,2019-10-28T07:22:00Z,2019-10-27,N,TRUE,FALSE
00e6d6d5-f168-45fa-817a-f7758a5170b7,Easy Fire,-118.803389,34.282179,Ventura,2022-10-21T13:54:43Z,2019-11-02,Y,2019-10-30T07:45:14Z,Ventura County Fire Department,,"West Easy Street and West Los Angeles Avenue, Simi Valley",2375,100,,"Ventura County Emergency, Ventura County Fire Department",Wildfire,https://www.fire.ca.gov/incidents/2019/10/30/easy-fire/,2019-11-02T18:57:00Z,2019-10-30,N,TRUE,FALSE
8f23653c-1a4c-4609-bfb3-72b1665eab69,Hill Fire,-117.4625,34.01778,Riverside,2022-10-21T13:55:18Z,2019-11-02,Y,2019-10-31T08:19:00Z,CAL FIRE Riverside County Fire Department,,"Granite Hill and Pyrite Street, in Jurupa Valley",628,100,,CAL FIRE: Riverside County Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2019/10/31/hill-fire/,2019-11-02T18:44:00Z,2019-10-31,N,TRUE,FALSE
e59fa47f-0f47-49a9-a2c5-092cfaf68ed5,46 Fire,-117.414111,33.985972,Riverside,2022-10-21T13:47:40Z,2019-11-03,Y,2019-10-31T06:22:34Z,CAL FIRE Riverside County Fire Department,,"5300 block of 46th Street, East Jurupa Valley",328,100,,CAL FIRE Riverside County Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2019/10/31/46-fire/,2019-11-03T16:15:00Z,2019-10-31,N,TRUE,FALSE
69d98a94-4980-4dc0-b388-61c37c635f32,Ranch Fire,-122.637837,40.036379,Tehama,2022-10-21T13:48:01Z,2019-11-14,Y,2019-11-03T14:16:17Z,CAL FIRE Tehama-Glenn Unit,,"Colyer Springs Rd and Raglin Ridge Rd, southwest of Red Bluff",2534,100,,"Cooperating Agencies: California Department of Corrections, Tehama County Sheriffs Department, Bureau of Land Management, Tehama County Fire Dept. El Camino Co. 9, Mendocino National Forest, CHP, California Office of Emergency Services, Tehama County Public Works",Wildfire,https://www.fire.ca.gov/incidents/2019/11/3/ranch-fire/,2019-11-14T18:02:00Z,2019-11-03,N,TRUE,FALSE
77d64e4c-a50f-4f4d-a750-e6a6f0ddadc9,Foothills Fire,-121.325842,38.838992,Placer,2022-10-21T13:55:37Z,,Y,2019-11-25T12:39:44Z,CAL FIRE Nevada-Yuba-Placer Unit,,"Foothills and McAnally Drive, northwest of Roseville",308,100,,,Wildfire,https://www.fire.ca.gov/incidents/2019/11/25/foothills-fire/,,2019-11-25,N,TRUE,FALSE
7555692b-f672-4660-8f15-d0dab068a193,Cave Fire,-119.785,34.5025,Santa Barbara,2022-11-30T10:24:01Z,2019-12-14,Y,2019-11-25T19:59:12Z,Los Padres National Forest,,Highway 154 and E Camino Cielo near Painted Cave in the Los Padres National Forest,3126,100,,"Santa Barbara County Fire Department, CAL FIRE San Luis Obispo Unit",Wildfire,https://www.fire.ca.gov/incidents/2019/11/25/cave-fire/,2019-12-14T08:22:00Z,2019-11-25,N,FALSE,FALSE
a47ae21e-d488-4978-ade9-aeed0db63fa6,Amoruso Fire,-121.390862,38.824371,Placer,2022-10-21T13:19:36Z,,Y,2020-06-01T15:52:43Z,"Unified command: CAL FIRE, Placer County Fire Department and Placer County Sheriffs Office",,"Sunset Blvd West and Amoruso Way, southwest of Lincoln",670,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/1/amoruso-fire/,,2020-06-01,N,TRUE,FALSE
c3c10b8f-a073-4ca6-bb7f-fdc57cf82b4c,Elizabeth Fire,-119.17808,34.29475,Ventura,2022-10-21T13:20:17Z,2020-06-12,Y,2020-06-10T13:11:26Z,Ventura County Fire Department,,"Elizabeth and Foothill Rd, north of Ventura",300,100,Acreage change due to better mapping.,Ventura County Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2020/6/10/elizabeth-fire/,2020-06-12T07:53:00Z,2020-06-10,N,FALSE,FALSE
3e6e0977-3563-442d-8bf3-d87c97b49880,Soda Fire,-120.00521,35.35146,San Luis Obispo,2022-10-21T13:19:53Z,2020-06-11,Y,2020-06-10T14:52:42Z,CAL FIRE San Luis Obispo Unit,,"Hwy 58 and Soda Lake Rd, California Valley",1680,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/10/soda-fire/,2020-06-11T20:23:00Z,2020-06-10,N,TRUE,FALSE
2190e4db-2b64-4d98-a5f9-00cc6221eec8,Bitter Fire,-120.92925,36.3011,San Benito,2022-10-21T13:20:38Z,2020-06-21,Y,2020-06-16T14:11:55Z,CAL FIRE San Benito-Monterey Unit,,"Highway 25 and Hernandez-Coalinga Road, North of King City",813,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/16/bitter-fire/,2020-06-21T19:27:00Z,2020-06-16,N,TRUE,FALSE
55a8e286-c088-45dc-8010-5c604dba3b69,Walker Fire,-120.72958,38.07741,Calaveras,2022-10-21T13:10:00Z,2020-06-20,Y,2020-06-16T16:58:00Z,CAL FIRE Tuolumne-Calaveras Unit,,"Walker Trail Road and Hogan Dam Road, North of Copperopolis",1455,100,,"Cooperating Agencies: Calaveras County Sheriffs Office, Altaville-Melones Fire, Calaveras Conlsolidated Fire, Central Calaveras Fire, San Andreas Fire, Copperopolis Fire, Stanislaus County Fire, San Joaquin County Fire, Modesto Fire, Jackson Fire, Linden-Peters Fire, Manteca Fire, Amador Fire, Lathrop Fire, Liberty Fire, Yocha Dehe Fire, UC Davis Fire, West Sacramento Fire, Sacramento Metro Fire, Sacramento City Fire, Consumnes Fire, Folsom Fire, LA County Fire, CAL OES, CA Dept. of Corrections",Wildfire,https://www.fire.ca.gov/incidents/2020/6/16/walker-fire/,2020-06-20T19:10:00Z,2020-06-16,N,TRUE,FALSE
cf392ebe-9c69-4a28-b52b-3772c06b493c,Rico Fire,-120.87858,35.9789,Monterey,2022-10-21T13:20:52Z,2020-06-23,Y,2020-06-22T15:55:55Z,CAL FIRE San Benito-Monterey Unit,,"Sargents Canyon Rd and Dead Mans Gulch Rd, southeast of San Ardo",348,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/6/22/rico-fire/,2020-06-23T07:07:00Z,2020-06-22,N,TRUE,FALSE
14042a79-1fd0-4e82-b17d-1b201306de22,Bena Fire,-118.702732,35.310132,Kern,2022-10-21T13:21:06Z,2020-07-03,Y,2020-07-01T16:32:50Z,Kern County Fire Department,,"Bena Road and Caliente Bodfish Road, East of Bakersfield",4000,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/1/bena-fire/,2020-07-03T07:30:00Z,2020-07-01,N,TRUE,FALSE
f969420f-82a1-4edd-b7d3-28672e9d74b3,Bonadelle Fire,-119.9252132,36.9678542,Madera,2022-10-21T13:21:26Z,2020-07-03,Y,2020-07-02T15:27:03Z,Madera County Fire Department,,"Avenue 15 and Road 35, Bonadelle",500,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/2/bonadelle-fire/,2020-07-03T07:33:00Z,2020-07-02,N,FALSE,FALSE
90f61641-f44c-4180-bb82-9238b1effeb7,Lake Fire,-120.00485,35.351065,San Luis Obispo,2022-10-21T13:22:31Z,,Y,2020-07-05T07:09:01Z,CAL FIRE San Luis Obispo Unit,,"Hwy 58 and Soda Lake Road, West of McKittrick",583,100,,,Wildfire,https://www.fire.ca.gov/incidents/2020/7/5/lake-fire/,,2020-07-05,N,TRUE,FALSE
